change_isced68;sh_25.64_isced02_2012;sh_25.64_isced3_2012;sh_25.64_isced68_2012;mortality_25.64_2010;fertility_25.64_2010;migration_fr_25.64
3.5927E-05;0.00018125;0.00010603;0.000138519;0.0000334875;0.012133791;-0.008550604
2.66469E-05;0.000141579;7.80246E-05;9.17567E-05;0.0000246047;0.008915203;-0.006282486
4.44736E-05;0.000152369;8.21586E-05;8.21758E-05;0.0000257838;0.009342449;-0.006583563
5.89472E-05;0.000149792;9.972E-05;0.000127761;0.0000279063;0.010111492;-0.007125503
3.23709E-05;0.000193015;7.57008E-05;0.000108273;0.0000297929;0.010795086;-0.007607227
5.42184E-05;0.000261448;0.000141391;0.000163307;0.0000429992;0.015580243;-0.010979296
5.44924E-05;0.000175219;7.71882E-05;8.59158E-05;0.000030579;0.011079917;-0.007807946
7.56397E-05;0.000195642;0.000109999;0.000139596;0.0000352169;0.012760419;-0.008992184
4.63923E-05;0.000381793;0.000190862;0.000217227;0.0000599002;0.021704105;-0.015294742
0.000115571;0.000303287;0.000182256;0.000193252;0.0000518035;0.018770348;-0.013227342
5.9587E-05;0.000130294;0.000107076;0.000177419;0.0000307362;0.011136883;-0.007848089
4.86414E-05;8.87129E-05;5.76227E-05;0.000121487;0.0000192593;0.006978354;-0.004917601
5.33136E-05;0.000182713;7.36552E-05;0.000130827;0.0000301073;0.010909019;-0.007687514
4.56274E-05;0.000118226;9.38109E-05;0.00017098;0.0000286924;0.010396323;-0.007326221
9.96628E-05;0.000110502;0.000118036;0.00026039;0.0000340378;0.012333172;-0.008691106
8.19857E-05;7.10199E-05;0.000157588;0.000269516;0.0000297143;0.010766603;-0.007587155
0.000153237;0.000105688;0.000148847;0.000372374;0.0000434709;0.015751142;-0.011099727
5.90122E-05;9.9793E-05;0.000136121;0.000191579;0.0000313651;0.011364748;-0.008008664
9.34621E-05;0.000132281;7.18674E-05;0.00014747;0.0000264913;0.009598797;-0.00676421
4.04918E-05;0.000196876;0.000133396;0.000206992;0.000041034;0.014868166;-0.0104775
5.49747E-05;0.000109278;6.59727E-05;0.000102027;0.0000252336;0.009143068;-0.00644306
7.47199E-05;0.000252958;0.000122517;0.00015604;0.0000425276;0.015409345;-0.010858865
4.97706E-05;0.000138846;8.13255E-05;0.000152811;0.0000261769;0.009484865;-0.006683923
7.01617E-05;0.000146263;0.000102798;0.000144415;0.0000312079;0.011307782;-0.00796852
4.49678E-05;4.77304E-05;8.34112E-05;0.000173635;0.0000197309;0.007149252;-0.005038032
7.64792E-05;4.84979E-05;0.000122702;0.000125515;0.0000195737;0.007092286;-0.004997888
4.32862E-05;5.55313E-05;0.000118151;0.000226448;0.0000257838;0.009342449;-0.006583563
8.77129E-05;0.000155363;0.000194769;0.000315938;0.0000477158;0.017289228;-0.012183607
0.000137019;0.000251213;0.000152019;0.000273815;0.0000520393;0.018855797;-0.013287558
0.000117629;0.000178314;0.000123971;0.000212314;0.0000393046;0.014241539;-0.01003592
5.99274E-05;8.20779E-05;9.05754E-05;0.000163539;0.0000245261;0.00888672;-0.006262414
8.01144E-05;7.69773E-05;0.00011598;0.000207272;0.0000268057;0.009712729;-0.006844497
0.000123804;8.10672E-05;0.000167899;0.000348232;0.0000370249;0.013415529;-0.009453836
4.1804E-05;5.80258E-05;9.61429E-05;0.000167905;0.00002091;0.007576499;-0.005339109
4.97968E-05;7.77039E-05;7.33952E-05;0.000115765;0.0000194951;0.007063803;-0.004977816
3.79238E-05;5.58293E-05;7.12457E-05;0.000105223;0.0000155646;0.005639649;-0.003974224
6.73576E-05;8.05826E-05;0.000116802;0.000221841;0.0000278277;0.010083009;-0.007105431
9.21089E-05;0.000101292;7.6193E-05;0.000116568;0.0000224036;0.008117677;-0.005720474
5.17148E-05;0.000158451;0.000109581;0.00017708;0.0000323084;0.011706545;-0.008249526
8.47349E-05;0.000135692;8.51827E-05;0.00015876;0.000028771;0.010424806;-0.007346293
0.000110456;0.000336954;0.000201723;0.000253039;0.0000653243;0.023669437;-0.016679699
7.56918E-05;0.000159392;0.000139872;0.000228242;0.0000375752;0.013614911;-0.009594339
6.25112E-05;0.000124346;0.000111292;0.000244611;0.0000335661;0.012162274;-0.008570675
6.31924E-05;7.16413E-05;0.000109382;0.00022764;0.0000285351;0.010339357;-0.007286078
6.99471E-05;9.85137E-05;6.34887E-05;0.00013798;0.0000202812;0.007348634;-0.005178535
7.24886E-05;0.000109944;8.09316E-05;9.65242E-05;0.000022325;0.008089194;-0.005700402
0.000168897;0.000108227;0.000218916;0.000359947;0.0000473227;0.017146812;-0.012083247
7.63171E-05;6.85879E-05;0.00010498;0.000216784;0.0000264127;0.009570314;-0.006744138
1.91165E-05;3.69534E-05;8.04977E-05;0.000130042;0.0000161935;0.005867514;-0.004134799
3.3082E-05;5.95261E-05;8.07408E-05;0.000180669;0.0000210673;0.007633465;-0.005379253
5.91454E-05;0.000122799;0.000151052;0.000276357;0.0000388329;0.01407064;-0.009915489
5.90999E-05;0.000146351;0.00010369;0.00017544;0.0000316795;0.01147868;-0.008088951
7.19831E-05;0.000171767;0.000113388;0.000116814;0.0000336447;0.012190757;-0.008590747
7.30756E-05;0.000206052;0.000137747;0.000206716;0.0000390688;0.014156089;-0.009975704
0.000121101;0.000120573;0.000143969;0.000307641;0.000040641;0.014725751;-0.010377141
7.75062E-05;6.33389E-05;8.06922E-05;0.000165841;0.0000209887;0.007604982;-0.005359181
0.000122802;0.000210197;0.000209445;0.000325842;0.0000556553;0.020166019;-0.014210862
6.24085E-05;0.000266512;0.00012519;0.000112719;0.0000398549;0.01444092;-0.010176423
2.03832E-05;0.000159465;5.5879E-05;5.35024E-05;0.0000238186;0.008630372;-0.006081767
5.86026E-05;0.000157658;7.30107E-05;8.49264E-05;0.0000254694;0.009228517;-0.006503276
2.95819E-05;7.96674E-05;7.84513E-05;0.00016429;0.0000229539;0.008317059;-0.005860977
2.25512E-05;8.46197E-05;5.33715E-05;0.000113852;0.000018709;0.006778972;-0.004777098
6.57465E-05;8.49491E-05;7.74853E-05;0.000113553;0.0000167438;0.006066895;-0.004275302
7.95667E-05;8.14331E-05;6.46449E-05;0.000127213;0.0000213031;0.007718914;-0.005439468
0.000102071;0.000115019;6.38405E-05;7.38502E-05;0.0000208314;0.007548015;-0.005319037
5.41945E-05;0.000378548;0.000144928;0.000138892;0.0000560484;0.020308434;-0.014311222
0.000100289;0.000270809;7.15437E-05;4.64981E-05;0.000036003;0.013045249;-0.009192902
5.74227E-05;0.000255011;0.000108353;0.000115931;0.0000391474;0.014184572;-0.009995776
3.49778E-05;0.00020145;5.57573E-05;6.9375E-05;0.0000275918;0.00999756;-0.007045216
8.92298E-05;0.000275954;0.000126046;0.000178178;0.0000433137;0.015694175;-0.011059584
5.79344E-05;0.000235886;0.000139149;0.000161046;0.0000393832;0.014270022;-0.010055992
7.45566E-05;0.000158469;9.39462E-05;0.000100491;0.0000299501;0.010852052;-0.007647371
5.54496E-05;0.000220791;9.40198E-05;0.000114694;0.0000335661;0.012162274;-0.008570675
5.75295E-05;0.000282281;0.000124573;0.00020292;0.0000481088;0.017431643;-0.012283966
5.47204E-05;0.000178972;6.46452E-05;7.50101E-05;0.0000260983;0.009456382;-0.006663851
2.70412E-05;0.000192581;8.38419E-05;9.4674E-05;0.0000293212;0.010624188;-0.007486796
5.32169E-05;0.000253271;9.00584E-05;9.1421E-05;0.0000364747;0.013216148;-0.009313333
-3.81905E-06;0.000132779;4.39636E-05;5.18951E-05;0.0000202026;0.007320151;-0.005158463
4.19027E-05;0.000236392;0.00011555;7.04827E-05;0.0000326228;0.011820477;-0.008329813
5.72115E-05;0.000213164;8.53406E-05;0.000111335;0.0000340378;0.012333172;-0.008691106
7.13686E-05;0.000216757;0.000123796;0.000173501;0.0000389902;0.014127606;-0.009955632
8.40881E-05;0.000214052;0.000129037;0.000175656;0.0000393832;0.014270022;-0.010055992
5.11516E-05;0.000210285;8.68052E-05;0.000133262;0.0000336447;0.012190757;-0.008590747
9.67392E-05;0.000281602;0.000149286;0.000214649;0.0000488163;0.017687991;-0.012464612
4.67021E-05;0.000194295;0.000103422;0.000122548;0.0000316009;0.011450197;-0.008068879
6.74534E-05;0.000198463;0.000125893;0.000182845;0.0000381255;0.013814292;-0.009734842
7.34772E-05;0.000218377;8.48135E-05;0.000132349;0.000032387;0.011735028;-0.008269598
9.1895E-05;0.000343509;0.00014863;0.000194033;0.0000525896;0.019055179;-0.013428061
4.8176E-05;0.000217612;0.000100245;0.000148908;0.0000343522;0.012447105;-0.008771394
7.27558E-05;0.000246228;0.000119197;0.000243544;0.000046065;0.016691083;-0.011762098
3.51617E-05;0.000159631;6.93383E-05;6.36221E-05;0.0000253122;0.009171551;-0.006463132
3.57749E-05;0.000129175;7.22134E-05;0.00011746;0.0000253908;0.009200034;-0.006483204
9.72336E-05;0.00023645;0.000160611;0.000194096;0.0000430778;0.015608726;-0.010999368
4.11412E-05;0.000178521;8.8747E-05;0.00011161;0.0000311292;0.011279299;-0.007948448
8.19878E-05;0.000324779;0.00017292;0.000219115;0.0000568345;0.020593265;-0.01451194
8.82946E-05;0.000277518;0.000144358;0.000256576;0.0000528254;0.019140628;-0.013488276
2.7976E-05;0.000140011;7.53434E-05;9.58659E-05;0.0000252336;0.009143068;-0.00644306
2.74029E-05;0.000133245;8.01658E-05;0.000110402;0.0000240544;0.008715822;-0.006141983
2.40612E-05;0.000212655;0.000119656;0.000139349;0.0000385971;0.013985191;-0.009855273
4.69082E-05;0.000181932;0.000103498;0.000123017;0.0000346667;0.012561037;-0.008851681
6.00965E-05;0.000229085;0.000122477;0.000184204;0.0000404051;0.014640302;-0.010316925
6.43959E-05;0.000199782;0.000120573;0.000131878;0.0000349811;0.012674969;-0.008931969
7.20202E-05;0.000137912;8.98267E-05;9.91984E-05;0.0000271202;0.009826662;-0.006924785
9.58855E-05;0.00013811;0.000144769;0.000277767;0.0000407196;0.014754234;-0.010397213
5.34303E-05;0.000211733;9.36641E-05;0.000173787;0.0000357672;0.0129598;-0.009132687
5.74733E-05;0.000217486;8.05652E-05;9.549E-05;0.0000332517;0.012048342;-0.008490388
7.32247E-05;0.000184587;7.12338E-05;5.92355E-05;0.0000294785;0.010681154;-0.00752694
8.19707E-05;0.000274222;0.000113966;0.000174372;0.0000433137;0.015694175;-0.011059584
7.26632E-05;9.96986E-05;0.000133164;0.000225513;0.0000331731;0.012019859;-0.009305813
1.74191E-05;7.95792E-05;7.93861E-05;0.000179005;0.0000230325;0.008345542;-0.006461145
8.66517E-05;0.000122961;0.000139282;0.000226961;0.0000360816;0.013073732;-0.010121725
6.71651E-05;9.53853E-05;6.93122E-05;0.000182845;0.0000257838;0.009342449;-0.007232954
3.90531E-05;6.98368E-05;6.51817E-05;0.000141055;0.000019102;0.006921388;-0.00535856
4.57249E-05;9.91474E-05;0.000127566;0.000308851;0.000036003;0.013045249;-0.010099674
3.25918E-05;6.03466E-05;8.41573E-05;0.000194469;0.000022325;0.008089194;-0.00626268
5.68784E-05;7.24227E-05;0.000109715;0.000269474;0.0000282207;0.010225425;-0.007916556
4.00211E-05;8.97275E-05;8.55569E-05;0.000166117;0.0000248405;0.009000652;-0.006968334
8.79102E-05;9.56999E-05;9.01059E-05;0.000194145;0.0000284565;0.010310874;-0.007982711
6.06902E-05;0.000111456;0.000126896;0.000215182;0.0000320726;0.011621095;-0.008997089
7.06601E-05;0.000154434;0.000156491;0.000273909;0.0000401693;0.014554852;-0.011268413
5.16907E-05;6.04585E-05;6.87651E-05;0.000152684;0.0000208314;0.007548015;-0.005843698
4.79567E-05;8.77608E-05;0.000110728;0.000233148;0.0000303432;0.010994468;-0.008511952
0.000204876;0.000127557;7.98284E-05;0.00016395;0.0000271988;0.009855145;-0.007629884
3.94569E-05;7.72604E-05;9.04508E-05;0.000160636;0.0000229539;0.008317059;-0.006439093
7.48623E-05;0.000106961;0.000153152;0.000291332;0.0000367105;0.013301597;-0.010298139
6.29684E-05;7.53835E-05;0.000112632;0.000279738;0.0000333303;0.012076825;-0.009349916
7.87946E-05;0.000107225;0.000148421;0.000413013;0.0000155646;0.005639649;-0.004366234
3.92031E-05;5.68591E-05;0.000100015;0.000179735;0.0000296357;0.01073812;-0.008313487
2.0929E-05;5.88326E-05;7.69879E-05;0.000152103;0.0000224822;0.00814616;-0.006306783
7.01644E-05;0.000108151;9.77223E-05;0.000213432;0.0000196523;0.007120769;-0.005512922
0.000112793;0.000200712;0.000141175;0.000289731;0.0000301073;0.010909019;-0.008445797
7.28948E-05;0.000111185;9.9561E-05;0.000149875;0.0000334089;0.012105308;-0.009371968
7.24478E-05;0.000110383;0.000106489;0.000199081;0.0000268057;0.009712729;-0.007519626
1.65537E-05;8.11111E-05;6.75827E-05;0.000142608;0.0000163507;0.00592448;-0.004586751
6.44007E-05;0.000150949;0.000111581;0.000251647;0.0000298715;0.010823569;-0.008379642
7.24287E-05;0.000175359;0.000124477;0.000243421;0.0000195737;0.007092286;-0.005490871
3.52352E-05;7.2131E-05;6.01199E-05;0.000124906;0.0000367105;0.013301597;-0.010298139
7.51182E-05;0.000126872;0.00015433;0.000316211;0.0000401693;0.014554852;-0.011268413
5.28165E-05;0.000105949;0.00012684;0.00020414;0.0000188662;0.006835938;-0.005292405
3.7608E-05;9.25473E-05;8.87461E-05;0.000151105;0.0000398549;0.01444092;-0.011180206
6.21159E-05;0.000113839;9.0424E-05;0.000206966;0.0000310506;0.011250815;-0.008710417
5.19466E-05;0.000130002;0.000123043;0.000271339;0.0000246047;0.008915203;-0.006902179
6.77137E-05;5.34185E-05;9.55069E-05;0.000199637;0.0000307362;0.011136883;-0.00862221
5.01615E-05;7.04546E-05;0.00011356;0.000251999;0.0000368677;0.013358563;-0.010342242
1.07411E-05;4.46198E-05;8.72424E-05;0.000217208;0.0000228753;0.008288575;-0.006417042
6.61018E-05;0.000113933;8.27526E-05;0.000163219;0.0000296357;0.01073812;-0.008313487
3.49345E-05;6.7334E-05;7.77964E-05;0.000152861;0.0000215389;0.007804363;-0.006042163
4.24209E-05;9.35217E-05;0.00011421;0.000225383;0.000029164;0.010567222;-0.008181177
0.00010184;0.000117159;0.000170711;0.000408803;0.000022325;0.008089194;-0.00626268
3.48457E-05;4.13971E-05;5.95377E-05;0.000143461;0.0000320726;0.011621095;-0.008997089
4.27436E-05;8.30532E-05;6.44448E-05;0.000188694;0.0000459864;0.0166626;-0.012900238
6.76846E-05;7.51504E-05;6.57494E-05;0.0001461;0.0000165865;0.006009929;-0.004652906
4.66228E-05;7.62837E-05;6.73049E-05;0.00012726;0.0000227181;0.008231609;-0.006372938
0.000120504;0.000140932;0.000129866;0.000231805;0.0000222464;0.008060711;-0.006240628
4.42708E-05;5.49976E-05;6.97403E-05;0.0001521;0.0000190234;0.006892905;-0.005336509
4.45864E-05;8.17897E-05;7.77495E-05;0.000134123;0.000037811;0.01370036;-0.010606862
9.59914E-05;0.000123493;0.000141904;0.000294485;0.0000190234;0.006892905;-0.005336509
0.000110301;0.000114311;0.000114299;0.000220954;0.0000209887;0.007604982;-0.005887801
3.03789E-05;7.42374E-05;7.30587E-05;0.000167974;0.0000389116;0.014099123;-0.010915586
7.69618E-05;9.38715E-05;9.25116E-05;0.000164826;0.0000349025;0.012646486;-0.00979095
7.29273E-05;0.000125974;0.000119226;0.000267309;0.0000247619;0.008972169;-0.006946282
9.05108E-05;0.00011803;0.000102108;0.000160943;0.0000250763;0.009086102;-0.007034489
4.11094E-05;0.000107521;0.000120802;0.000255046;0.0000371822;0.013472495;-0.010430449
9.36846E-05;7.8852E-05;0.00011048;0.000205978;0.0000293212;0.010624188;-0.00822528
7.03774E-05;0.000154665;0.000140326;0.000225149;0.0000342736;0.012418622;-0.009614536
8.58669E-05;0.000114925;9.79138E-05;0.000213626;0.0000280635;0.010168459;-0.007872453
8.9936E-05;9.65262E-05;8.50747E-05;0.000181764;0.0000382827;0.013871259;-0.010739173
5.86251E-05;0.000106276;0.000108209;0.000203855;0.0000316795;0.01147868;-0.008886831
3.29377E-05;9.79192E-05;9.4678E-05;0.000220005;0.0000258624;0.009370932;-0.007255006
0.0001024;0.000132675;0.000124905;0.000234265;0.000030972;0.011222332;-0.008688366
4.7832E-05;7.97583E-05;0.000107849;0.000206146;0.0000288496;0.010453289;-0.00809297
9.34334E-05;0.000120426;0.000152644;0.000315423;0.0000371822;0.013472495;-0.010430449
7.90906E-05;9.2898E-05;0.000131114;0.000289612;0.0000271988;0.009855145;-0.007629884
4.31726E-05;7.34416E-05;0.000115982;0.000182815;0.000040641;0.014725751;-0.011400723
1.82719E-05;7.14413E-05;7.83044E-05;0.000172454;0.0000348239;0.012618003;-0.009768898
3.20774E-05;7.43886E-05;8.997E-05;0.000204268;0.0000258624;0.009370932;-0.007255006
3.00935E-05;7.7947E-05;0.00010686;0.000201422;0.0000212245;0.007690431;-0.005953956
6.06687E-05;8.73624E-05;0.000130609;0.000233553;0.0000251549;0.009114585;-0.007056541
0.000110041;9.66248E-05;0.000139708;0.000216652;0.0000249977;0.009057619;-0.007012437
8.15918E-05;6.12422E-05;9.78255E-05;0.000217472;0.0000323084;0.011706545;-0.009063244
7.60144E-06;4.96673E-05;7.85426E-05;0.000141038;0.0000328586;0.011905926;-0.009217606
4.93876E-05;8.09679E-05;0.000135191;0.000246991;0.0000260983;0.009456382;-0.007321161
3.60894E-05;8.51794E-05;0.000136852;0.000340731;0.0000185518;0.006722006;-0.005204199
3.12389E-05;5.63172E-05;7.6031E-05;0.000171155;0.0000315223;0.011421714;-0.008842727
6.42258E-05;6.14291E-05;9.74533E-05;0.00018634;0.0000376538;0.013643394;-0.010562759
5.88931E-05;7.99736E-05;9.88256E-05;0.00020814;0.0000206742;0.007491049;-0.005799594
1.70891E-05;0.000154973;0.000130692;0.000274353;0.0000245261;0.00888672;-0.006880127
4.79329E-05;0.00015568;9.55936E-05;0.000156013;0.0000250763;0.009086102;-0.007034489
6.45084E-06;7.21503E-05;8.77061E-05;0.000226883;0.0000415057;0.015039065;-0.011643292
6.15289E-05;8.23911E-05;0.000115376;0.000254521;0.0000305004;0.011051434;-0.008556055
4.13057E-05;0.000100926;0.000130087;0.000259202;0.0000246833;0.008943686;-0.00692423
8.47168E-05;0.000123656;0.000155218;0.000308277;0.0000308934;0.011193849;-0.008666314
5.64912E-05;8.14353E-05;0.00014575;0.000274892;0.0000341164;0.012361655;-0.009570433
7.81732E-05;6.74632E-05;0.000103152;0.000228125;0.0000415843;0.015067548;-0.011665344
5.45312E-05;0.000104221;7.88135E-05;0.000182459;0.0000337234;0.01221924;-0.009460175
4.97813E-05;5.64852E-05;9.49946E-05;0.00018932;0.0000286138;0.01036784;-0.008026815
6.53231E-05;8.48171E-05;9.33257E-05;0.000195432;0.0000268057;0.009712729;-0.007519626
5.01866E-05;9.80446E-05;7.25941E-05;0.000170742;0.0000224822;0.00814616;-0.006306783
5.84842E-05;0.000146184;0.000116739;0.000231192;0.0000246833;0.008943686;-0.00692423
0.000197814;8.82472E-05;6.96796E-05;0.000170282;0.0000267271;0.009684246;-0.007497574
0.000132218;0.000169576;0.000130062;0.000281995;0.0000368677;0.013358563;-0.010342242
7.67359E-05;7.67101E-05;0.000104954;0.00021144;0.0000429206;0.01555176;-0.012040222
4.52975E-05;0.000121124;0.000138233;0.00025803;0.0000178443;0.006465658;-0.005005733
4.79418E-05;6.34349E-05;0.000104768;0.000253661;0.0000264913;0.009598797;-0.007431419
7.52436E-05;9.78751E-05;0.000107404;0.000180513;0.0000352955;0.012788902;-0.009901208
4.42803E-05;0.000105573;0.000113607;0.000288159;0.0000275132;0.009969077;-0.007718091
6.35397E-05;9.71512E-05;0.000101716;0.000236224;0.0000260983;0.009456382;-0.007321161
4.40118E-05;9.36376E-05;0.000130028;0.000287698;0.0000345881;0.012532554;-0.009702743
0.000211327;7.69068E-05;7.67737E-05;0.000135344;0.0000321512;0.011649579;-0.009019141
0.000117133;0.00013687;0.000178799;0.000338537;0.0000165865;0.006009929;-0.004652906
7.68178E-05;0.000116783;0.000119137;0.000298089;0.0000217748;0.007889812;-0.006108318
7.10493E-05;7.95591E-05;0.000107911;0.000180024;0.0000445714;0.016149905;-0.012503308
6.70799E-05;0.000208329;0.000107317;0.000207711;0.0000377324;0.013671877;-0.010584811
0.000145739;0.000141765;0.000143593;0.000261858;0.0000242116;0.008772788;-0.00679192
9.06364E-05;8.47519E-05;0.000130203;0.000314805;0.0000407196;0.014754234;-0.011422775
9.03534E-05;6.66383E-05;0.000115377;0.000200772;0.0000402479;0.014583335;-0.011290465
6.59697E-05;0.000116758;0.000179431;0.000352818;0.0000354528;0.012845868;-0.009945312
8.58261E-05;8.80835E-05;0.00011494;0.000216658;0.0000244475;0.008858237;-0.006858075
6.41446E-05;7.10859E-05;0.000118372;0.000239779;0.0000426848;0.015466311;-0.011974067
3.49748E-05;5.13535E-05;7.27131E-05;0.000136821;0.0000295571;0.010709637;-0.008291435
1.26422E-05;6.92284E-05;0.000105743;0.000234582;0.0000275918;0.00999756;-0.007740143
5.62553E-05;6.56872E-05;0.00012445;0.000165794;0.0000176085;0.006380209;-0.004939578
0.000104218;8.28828E-05;0.000171574;0.00028604;0.0000272774;0.009883628;-0.007651936
1.69073E-05;4.79594E-05;8.18505E-05;0.000167558;0.0000235828;0.008544923;-0.006615507
2.51561E-05;5.31669E-05;8.43477E-05;0.00020989;0.0000345881;0.012532554;-0.009702743
9.54871E-05;5.39269E-05;9.95887E-05;0.000243543;0.000020124;0.007291668;-0.005645232
3.42865E-05;7.45655E-05;0.000128018;0.000284306;0.0000214603;0.00777588;-0.006020111
1.39237E-05;4.3261E-05;0.000105968;0.000301505;0.0000253908;0.009200034;-0.007122696
-2.34935E-06;5.84417E-05;0.000118742;0.000248854;0.0000317581;0.011507163;-0.008908882
1.452E-05;5.9819E-05;6.44216E-05;6.44694E-05;0.0000244475;0.008858237;-0.006858075
2.434E-05;7.35746E-05;0.000101245;0.000254143;0.0000274346;0.009940594;-0.00769604
5.06524E-05;8.32754E-05;4.40042E-05;7.47151E-05;0.0000143069;0.00518392;0.002544423
2.47637E-05;6.2919E-05;5.50682E-05;3.38012E-05;0.0000280635;0.010168459;0.004990983
2.09495E-05;0.000149777;0.000101315;7.84567E-05;0.000016901;0.006123862;0.003005774
2.09142E-05;0.000102396;4.87965E-05;3.81915E-05;0.0000130491;0.004728191;0.002320737
2.19468E-05;9.14644E-05;8.91748E-05;0.000172522;0.0000284565;0.010310874;0.005060884
3.50064E-05;4.79758E-05;9.45076E-05;0.000200886;0.0000159577;0.005782065;0.00283801
3.41847E-05;6.07309E-05;0.000144629;0.000228087;0.0000254694;0.009228517;0.004529631
6.43823E-05;0.000116164;0.000120776;0.000228665;0.0000227181;0.008231609;0.004040319
5.92906E-05;0.000191591;0.00012115;0.000207983;0.0000295571;0.010709637;0.005256609
2.93518E-05;8.53874E-05;6.29673E-05;0.000101489;0.0000327014;0.01184896;0.005815823
1.89486E-05;9.28006E-05;5.44605E-05;5.40792E-05;0.0000404051;0.014640302;0.007185897
9.56768E-05;0.000138171;0.000111042;0.000180448;0.0000191806;0.006949871;0.003411204
-0.000261768;0.000165205;0.000246912;0.000448289;0.0000157218;0.005696615;0.002796069
9.01652E-06;0.000112656;6.81327E-05;9.2347E-05;0.0000316795;0.01147868;0.005634078
1.57324E-05;0.000138513;9.91784E-05;9.59282E-05;0.000061158;0.022159834;0.010876707
4.367E-05;0.000139633;5.57964E-05;3.87948E-05;0.000022325;0.008089194;0.003970418
7.99076E-05;0.000233797;0.000135391;0.000194123;0.0000284565;0.010310874;0.005060884
4.66351E-05;0.000114295;4.43481E-05;4.38779E-05;0.0000212245;0.007690431;0.003774693
1.33931E-05;0.000132643;5.19903E-05;5.83604E-05;0.0000463794;0.016805015;0.008248403
1.33152E-05;0.00010222;6.47424E-05;8.61699E-05;0.0000196523;0.007120769;0.003495086
3.16277E-05;0.000133781;7.96279E-05;6.96824E-05;0.0000211459;0.007661948;0.003760712
1.28832E-05;0.000174297;9.44974E-05;9.81863E-05;0.0000220106;0.007975262;0.003914496
1.95426E-05;0.000162747;0.000113957;9.34681E-05;0.0000239758;0.008687339;0.004264005
8.06709E-05;0.000208056;0.000175315;0.000297694;0.0000290854;0.010538739;0.005172727
8.27821E-06;0.000127152;6.54158E-05;6.6629E-05;0.0000300287;0.010880535;0.005340491
3.38167E-05;0.000218771;0.000130178;0.000128889;0.000051096;0.018514;0.009087223
3.91286E-05;0.000180759;0.000136785;0.000140479;0.0000225608;0.008174643;0.004012359
3.65796E-05;0.000128048;8.30491E-05;0.000103587;0.0000411912;0.014925132;0.0073257
8.02165E-05;0.000147204;0.000124995;0.000153573;0.0000373394;0.013529462;0.006640663
4.37124E-05;0.000155646;0.000117836;0.000153347;0.0000262555;0.009513348;0.004669435
3.37469E-05;8.6665E-05;0.000148764;0.000247816;0.00003278;0.011877443;0.005829803
1.30771E-05;7.93875E-05;5.00326E-05;6.68594E-05;0.000032387;0.011735028;0.005759902
1.9105E-05;5.99779E-05;0.000106551;0.000234264;0.0000336447;0.012190757;0.005983587
4.28175E-05;6.86836E-05;0.000149111;0.00032976;0.0000156432;0.005668132;0.002782088
2.73474E-05;9.82813E-05;0.000154962;0.000264568;0.000027356;0.009912111;0.00486516
3.3704E-05;0.000168776;0.000175386;0.000265378;0.0000367105;0.013301597;0.00652882
4.48064E-05;7.48699E-05;9.53124E-05;0.000133946;0.0000383613;0.013899742;0.006822408
-1.51075E-05;6.71769E-05;7.80885E-05;0.000135694;0.0000448859;0.016263837;0.007982776
3.16886E-05;7.87594E-05;0.000132934;0.00018073;0.0000232683;0.008430991;0.004138182
2.10549E-05;9.43866E-05;0.000107079;0.0001975;0.000020124;0.007291668;0.003578968
2.91731E-05;7.61232E-05;5.71498E-05;6.54289E-05;0.0000281421;0.010196942;0.005004963
1.85098E-05;0.000181301;0.000133239;0.000163708;0.0000286924;0.010396323;0.005102825
3.76849E-05;0.000133472;0.000152453;0.000234333;0.0000168224;0.006095378;0.002991794
4.524E-05;0.000189889;0.000163877;0.000234174;0.0000375752;0.013614911;0.006682604
2.91259E-05;0.000120174;8.69301E-05;0.000111569;0.0000377324;0.013671877;0.006710565
4.51087E-05;0.000170522;0.000100405;0.000105757;0.0000435495;0.015779625;0.00774511
3.60343E-05;0.000203263;0.000113124;0.000131999;0.0000251549;0.009114585;0.00447371
3.8471E-05;0.000172828;9.27014E-05;0.000100186;0.0000316795;0.01147868;0.005634078
0.000118852;0.000176105;0.000162508;0.000426188;0.0000380469;0.013785809;0.006766486
8.58966E-05;0.000294652;0.000152717;0.000157773;0.0000304218;0.011022951;0.005410393
5.09187E-05;0.000176948;0.000139317;0.00013842;0.0000530612;0.019226077;0.009436732
5.56796E-05;0.000235714;0.000128973;0.000239418;0.0000492094;0.017830406;0.008751695
5.34171E-05;0.000170915;7.92594E-05;7.08001E-05;0.0000367105;0.013301597;0.00652882
9.39707E-06;0.000105747;0.000120912;0.00016397;0.0000455933;0.016520185;0.008108599
1.6086E-05;0.000171084;0.000149713;0.000219276;0.0000265699;0.00962728;0.004725356
-3.28866E-05;0.000107837;9.31587E-05;0.000256365;0.0000278277;0.010083009;0.004949042
-9.17738E-07;9.51193E-05;0.000107359;0.000166121;0.0000404051;0.014640302;0.007185897
-1.60255E-05;7.25227E-05;7.85263E-05;0.000188848;0.0000340378;0.012333172;0.006053489
-3.29983E-05;7.07114E-05;0.00010537;0.000213345;0.0000267271;0.009684246;0.004753317
-3.70618E-05;0.000115107;0.000130497;0.000274832;0.0000245261;0.00888672;0.004361867
3.76667E-05;0.000130391;7.8819E-05;7.00891E-05;0.0000263341;0.009541831;0.004683415
