sh_25.64_isced02_2020;sh_25.64_isced3_2020;sh_25.64_isced68_2020;mortality_25.64_2020;fertility_25.64_2020;migration_fr_25.64
0.000128077;0.000100341;0.000258114;0.00000216244;0.00132011;-0.008205748
0.000133259;8.49068E-05;0.000216891;0.00000192913;0.001177677;-0.007320391
0.000249223;0.000138481;0.000365202;0.00000378427;0.002310192;-0.01436006
0.000116655;0.000113712;0.000316349;0.00000235592;0.001438225;-0.008939947
0.000150331;0.000132278;0.000394711;0.00000323228;0.001973217;-0.012265434
8.32943E-05;5.82983E-05;0.000212894;0.00000149664;0.000913655;-0.005679242
9.32381E-05;6.81335E-05;0.000185489;0.00000166736;0.001017874;-0.006327064
0.000158274;0.000104689;0.000324405;0.00000252095;0.00153897;-0.009566175
0.000172465;8.1874E-05;0.000269395;0.00000221366;0.001351375;-0.008400095
0.000107843;6.44649E-05;0.000155206;0.00000158769;0.000969238;-0.006024747
0.000212016;8.19423E-05;0.000249938;0.00000221366;0.001351375;-0.008400095
0.000187407;0.000115933;0.00031933;0.00000283963;0.001733512;-0.010775443
0.000219131;0.00012253;0.000338941;0.00000301604;0.001841206;-0.01144486
0.000125621;8.04921E-05;0.000252911;0.00000196896;0.001201995;-0.00747155
0.000247216;0.000119497;0.000360427;0.00000319245;0.001948899;-0.012114276
0.000162967;9.08549E-05;0.000354742;0.00000241283;0.001472965;-0.009155888
0.000201383;9.83757E-05;0.000273884;0.00000221366;0.001351375;-0.008400095
0.000275646;0.000163054;0.000394761;0.00000363632;0.002219869;-0.013798614
0.000188375;0.000102536;0.000308294;0.00000241852;0.001476438;-0.009177482
0.000291137;0.000119534;0.000293202;0.00000301604;0.001841206;-0.01144486
0.000212233;7.396E-05;0.000312226;0.00000271443;0.001657085;-0.010300374
0.000112837;9.41618E-05;0.000241537;0.00000186084;0.001135989;-0.007061262
0.000157743;0.000116049;0.000377527;0.00000293068;0.001789096;-0.011120948
0.000122033;8.50342E-05;0.00030756;0.00000211692;0.001292318;-0.008032996
0.000213219;0.000103305;0.000293616;0.00000239576;0.001462543;-0.009091105
0.000230194;0.000115067;0.000263051;0.00000262338;0.001601502;-0.009954868
0.000223785;7.46635E-05;0.000186936;0.00000183808;0.001122093;-0.006974886
0.000263322;8.28316E-05;0.000183628;0.00000221366;0.001351375;-0.008400095
0.000322843;0.000149925;0.000449802;0.00000331764;0.002025326;-0.012589345
0.000214029;9.63084E-05;0.000238957;0.00000236161;0.001441699;-0.008961541
0.000312199;0.000100098;0.000208192;0.00000283394;0.001730039;-0.010753849
0.000293928;9.55638E-05;0.000195286;0.00000286808;0.001750882;-0.010883414
0.00022292;7.60616E-05;0.000202863;0.00000235592;0.001438225;-0.008939947
0.00022342;9.54236E-05;0.000207319;0.00000223642;0.001365271;-0.008486471
0.000269914;8.24327E-05;0.000212836;0.00000236161;0.001441699;-0.008961541
0.000179371;7.2102E-05;0.000172723;0.00000186653;0.001139463;-0.007082856
0.000152259;6.18526E-05;0.000170792;0.00000175272;0.001069984;-0.006650975
0.000169319;7.29923E-05;0.00020961;0.00000199741;0.001219364;-0.00757952
0.000188804;7.83576E-05;0.000188487;0.00000190636;0.001163781;-0.007234015
0.000243628;8.14556E-05;0.000187606;0.00000190636;0.001163781;-0.007234015
0.000202817;9.12099E-05;0.00031006;0.00000250957;0.001532022;-0.009522987
0.000258862;0.00011792;0.000335543;0.00000301035;0.001837732;-0.011423265
0.000392937;0.000183791;0.000427559;0.0000040119;0.002449151;-0.015223823
0.000235194;9.23153E-05;0.000213797;0.00000215675;0.001316636;-0.008184154
0.000242766;9.41434E-05;0.000249883;0.00000241852;0.001476438;-0.009177482
0.000252713;9.57323E-05;0.00025185;0.00000263476;0.001608449;-0.009998057
0.000260432;0.000114409;0.00027274;0.00000269167;0.001643189;-0.010213997
0.000215926;0.000100039;0.000305845;0.00000261769;0.001598028;-0.009933274
0.000162589;6.93592E-05;0.000176944;0.000001821;0.001111671;-0.006910104
0.000159793;6.17621E-05;0.00022063;0.00000194051;0.001184625;-0.007363579
0.000127833;6.1948E-05;0.000182867;0.00000179824;0.001097775;-0.006823728
0.000183279;0.000104168;0.000319875;0.00000294775;0.001799518;-0.011185731
9.53307E-05;5.95672E-05;0.000158912;0.00000132592;0.000809436;-0.005031419
0.000229246;0.000116433;0.000329438;0.00000279979;0.001709195;-0.010624285
9.43993E-05;6.30353E-05;0.000199504;0.00000163321;0.00099703;-0.006197499
0.000141332;7.09354E-05;0.000231339;0.00000193482;0.001181151;-0.007341985
8.9798E-05;6.25514E-05;0.000181105;0.00000133161;0.00081291;-0.005053013
9.17604E-05;7.04795E-05;0.000204267;0.00000153647;0.000937973;-0.0058304
0.000106867;7.50484E-05;0.000219896;0.00000175272;0.001069984;-0.006650975
0.000211092;0.000112623;0.000277119;0.00000290222;0.001771726;-0.011012978
0.000154327;8.88624E-05;0.000281492;0.00000202018;0.00123326;-0.007665896
9.08823E-05;6.57574E-05;0.00020323;0.00000171288;0.001045666;-0.006499816
0.000107968;8.68227E-05;0.000218954;0.00000198603;0.001212417;-0.007536332
5.45744E-05;5.45177E-05;0.000214791;0.00000129177;0.000788592;-0.004901855
0.000129521;0.000112614;0.000393232;0.00000307294;0.001875945;-0.0116608
0.000146239;0.000132735;0.000524826;0.00000266322;0.001625819;-0.010106027
0.000203291;0.000118034;0.000356302;0.00000303311;0.001851628;-0.011509642
0.000221152;0.000115292;0.00024653;0.00000279979;0.001709195;-0.010624285
0.000188455;9.61761E-05;0.000263232;0.00000270305;0.001650137;-0.010257185
0.000137526;9.52798E-05;0.000344647;0.0000023104;0.001410433;-0.008767194
0.000144867;0.000108948;0.000390569;0.00000298189;0.001820362;-0.011315295
0.000243295;0.000125332;0.00034312;0.0000031014;0.001893315;-0.011768771
0.000242439;0.000138966;0.000372644;0.0000034656;0.002115649;-0.013150791
0.000113904;0.00013014;0.000405049;0.00000251526;0.001535496;-0.009544581
0.000120171;8.9064E-05;0.000416524;0.00000240714;0.001469491;-0.009134294
9.74992E-05;8.23376E-05;0.000303246;0.00000207139;0.001264526;-0.007860243
0.000134765;0.000105817;0.00034124;0.00000264615;0.001615397;-0.010041245
0.0001009;5.33019E-05;0.000243466;0.00000159907;0.000976186;-0.006067935
0.000183188;9.23067E-05;0.00031057;0.00000225918;0.001379167;-0.008572848
0.00011839;5.76885E-05;0.000177678;0.00000159338;0.000972712;-0.006046341
0.000203701;0.000137062;0.000330932;0.00000303311;0.001851628;-0.011509642
0.0002187;0.000108356;0.000319673;0.00000262338;0.001601502;-0.009954868
0.000196355;9.88397E-05;0.000322166;0.00000278272;0.001698773;-0.010559502
0.000187818;9.83416E-05;0.000208343;0.00000238438;0.001455595;-0.009047917
0.000212413;0.000108386;0.000326336;0.00000301604;0.001841206;-0.01144486
0.000207173;8.35646E-05;0.000241459;0.00000253233;0.001545918;-0.009609363
0.00021345;0.00011065;0.000299535;0.00000257217;0.001570236;-0.009760522
0.000189148;0.000100247;0.000297487;0.00000262907;0.001604975;-0.009976462
0.000231719;8.47223E-05;0.000289582;0.00000242421;0.001479912;-0.009199076
0.000192006;8.2883E-05;0.000264504;0.00000246405;0.00150423;-0.009350234
0.000141683;0.000111257;0.00036504;0.00000237299;0.001448647;-0.009004729
0.000195909;8.47109E-05;0.000316531;0.00000240714;0.001469491;-0.009134294
0.000168516;9.11855E-05;0.000369209;0.00000223642;0.001365271;-0.008486471
0.000105858;0.000104657;0.000307584;0.00000199741;0.001219364;-0.00757952
8.06423E-05;7.1845E-05;0.000322714;0.00000180393;0.001101249;-0.006845322
0.000173905;0.000127861;0.000317049;0.00000248112;0.001514652;-0.009415017
0.000133554;7.91165E-05;0.000228027;0.0000021283;0.001299266;-0.008076184
0.000156875;7.20851E-05;0.000190598;0.00000178686;0.001090827;-0.006780539
9.85525E-05;7.64735E-05;0.000265787;0.00000169012;0.00103177;-0.00641344
0.000175071;9.00053E-05;0.000235252;0.00000221935;0.001354849;-0.008421689
0.000205572;7.59903E-05;0.000266952;0.00000232178;0.001417381;-0.008810382
0.000257575;0.000118974;0.000371735;0.00000297051;0.001813414;-0.011272107
0.000151325;0.000103403;0.000216651;0.00000217382;0.001327058;-0.008248936
0.000179612;0.000101674;0.000325548;0.00000282256;0.001723091;-0.010710661
0.000226173;0.00014921;0.000306139;0.00000336317;0.002053118;-0.012762098
0.000122407;5.84007E-05;0.000127367;0.000001821;0.001111671;-0.006910104
0.000171677;8.7984E-05;0.000201004;0.00000244128;0.001490334;-0.009263858
0.000121172;6.58071E-05;0.00020294;0.00000149095;0.000910181;-0.005657648
0.000199127;0.000128613;0.000382713;0.00000332333;0.0020288;-0.01261094
9.35068E-05;5.52096E-05;0.000174239;0.00000150233;0.000917129;-0.005700836
0.000101603;6.25319E-05;0.000168916;0.00000136575;0.000833753;-0.005182578
0.00015463;8.48064E-05;0.000262942;0.00000211123;0.001288844;-0.007429212
0.00020901;0.000129231;0.000299916;0.00000310709;0.001896789;-0.010933558
0.000144956;0.000103591;0.000206555;0.00000205432;0.001254104;-0.007228964
0.000100852;9.90277E-05;0.000203219;0.00000179824;0.001097775;-0.006327847
0.000115078;6.0799E-05;0.000145807;0.00000118365;0.000722586;-0.004165165
0.000322041;0.000229006;0.00045431;0.00000429074;0.002619376;-0.015098722
8.99639E-05;4.23174E-05;0.000135526;0.00000107553;0.000656581;-0.003784693
0.000227843;0.000151902;0.00035195;0.00000320383;0.001955847;-0.01127398
0.000227434;0.000147259;0.000497556;0.00000390947;0.002386619;-0.013757059
0.000138577;8.06335E-05;0.000201347;0.00000166167;0.0010144;-0.005847251
0.00017628;6.49785E-05;0.000207358;0.00000458096;0.002796548;-0.016119989
0.000138234;9.1659E-05;0.000231113;0.00000217382;0.001327058;-0.007649485
0.000165172;9.63446E-05;0.000262047;0.0000021852;0.001334006;-0.007689535
0.000204543;0.000120459;0.000323659;0.00000285101;0.00174046;-0.01003244
0.000155194;0.000124494;0.000416807;0.00000305018;0.001862049;-0.010733309
0.000251102;0.000143266;0.000390393;0.00000381842;0.002331036;-0.013436661
0.000229751;0.000116035;0.000495256;0.00000356234;0.002174707;-0.012535544
0.000143145;0.000124695;0.000390864;0.00000487118;0.002973721;-0.017141255
0.000142571;7.1298E-05;0.000282418;0.000004985;0.0030432;-0.017541752
0.000153571;8.34725E-05;0.000234882;0.00000229333;0.001400011;-0.008070007
0.000170912;8.08925E-05;0.000185029;0.00000210554;0.00128537;-0.007409187
0.000188122;0.000105104;0.000237588;0.00000236161;0.001441699;-0.008310305
0.000238128;0.000132857;0.000349262;0.00000324935;0.001983639;-0.011434178
0.000149511;5.44403E-05;0.000169861;0.00000174133;0.001063036;-0.006127598
0.000168415;0.000101815;0.000267076;0.00000240714;0.001469491;-0.008470503
0.000125261;7.51496E-05;0.000205736;0.00000195189;0.001191573;-0.006868517
0.000197136;7.35904E-05;0.000168789;0.00000210554;0.00128537;-0.007409187
0.000177158;6.16708E-05;0.000140491;0.00000146249;0.000892811;-0.005146382
0.000207275;0.000107089;0.000249694;0.00000253802;0.001549392;-0.008931075
0.000114694;0.000102131;0.000215796;0.00000260062;0.001587606;-0.009151348
7.92511E-05;6.19911E-05;0.000122957;0.00000126901;0.000774696;-0.004465537
0.000177947;9.72041E-05;0.000271862;0.00000265184;0.001618871;-0.009331571
0.000135505;6.44537E-05;0.000134216;0.00000143404;0.000875441;-0.005046257
0.000162109;8.72223E-05;0.000170905;0.00000174703;0.00106651;-0.006147623
0.000140529;7.57402E-05;0.000158439;0.00000162183;0.000990082;-0.005707077
0.000156349;8.45243E-05;0.000233169;0.00000193482;0.001181151;-0.006808442
