sh_25.64_isced02_2012;sh_25.64_isced3_2012;sh_25.64_isced68_2012;mortality_25.64_2010;fertility_25.64_2010;migration_fr_25.64
0.000104698;0.000107789;0;0.0000298715;0.010823569;-0.008205748
0.000106867;8.79755E-05;0;0.0000266485;0.009655763;-0.007320391
0.000201167;0.000144891;0;0.0000522751;0.018941246;-0.01436006
8.07169E-05;0.00012964;0;0.0000325442;0.011791994;-0.008939947
0.000136833;0.000149878;0;0.00004465;0.016178388;-0.012265434
6.26674E-05;7.60287E-05;0;0.0000206742;0.007491049;-0.005679242
7.68798E-05;7.84951E-05;0;0.0000230325;0.008345542;-0.006327064
0.000120409;0.000116291;0;0.0000348239;0.012618003;-0.009566175
0.000118955;9.00752E-05;0;0.000030579;0.011079917;-0.008400095
0.000119996;7.42247E-05;0;0.000021932;0.007946779;-0.006024747
0.000149167;0.000101279;0;0.000030579;0.011079917;-0.008400095
0.000153319;0.000116382;0;0.000039226;0.014213055;-0.010775443
0.000157393;0.000117409;0;0.0000416629;0.015096031;-0.01144486
9.80767E-05;9.73782E-05;0;0.0000271988;0.009855145;-0.00747155
0.000181207;0.000149333;0;0.0000440998;0.015979006;-0.012114276
0.00012682;9.6657E-05;0;0.0000333303;0.012076825;-0.009155888
0.000125796;9.80512E-05;0;0.000030579;0.011079917;-0.008400095
0.000199935;0.000169564;0;0.0000502313;0.018200686;-0.013798614
0.000147019;9.02499E-05;0;0.0000334089;0.012105308;-0.009177482
0.000200152;0.000115194;0;0.0000416629;0.015096031;-0.01144486
0.000159631;0.000104185;0;0.0000374966;0.013586428;-0.010300374
9.21971E-05;9.23011E-05;0;0.0000257052;0.009313966;-0.007061262
0.000141643;0.000132147;0;0.0000404837;0.014668785;-0.011120948
0.000102914;9.95485E-05;0;0.0000292426;0.010595705;-0.008032996
0.000141621;0.000103358;0;0.0000330945;0.011991375;-0.009091105
0.000168125;0.000107606;0;0.0000362388;0.013130699;-0.009954868
0.000143341;5.5869E-05;0;0.0000253908;0.009200034;-0.006974886
0.000191913;8.16642E-05;0;0.000030579;0.011079917;-0.008400095
0.000218336;0.000134012;0;0.0000458292;0.016605634;-0.012589345
0.000164896;8.43E-05;0;0.0000326228;0.011820477;-0.008961541
0.000237911;7.95601E-05;0;0.0000391474;0.014184572;-0.010753849
0.000221571;0.00010026;0;0.000039619;0.014355471;-0.010883414
0.000170219;8.10726E-05;0;0.0000325442;0.011791994;-0.008939947
0.000164897;0.000105556;0;0.0000308934;0.011193849;-0.008486471
0.000183752;8.8519E-05;0;0.0000326228;0.011820477;-0.008961541
0.000125855;6.05804E-05;0;0.0000257838;0.009342449;-0.007082856
0.000113173;6.05835E-05;0;0.0000242116;0.008772788;-0.006650975
0.00015049;7.79369E-05;0;0.0000275918;0.00999756;-0.00757952
0.000116961;7.70756E-05;0;0.0000263341;0.009541831;-0.007234015
0.000158684;7.89744E-05;0;0.0000263341;0.009541831;-0.007234015
0.000153096;9.37855E-05;0;0.0000346667;0.012561037;-0.009522987
0.000199975;0.000120564;0;0.0000415843;0.015067548;-0.011423265
0.00025572;0.000172201;0;0.0000554195;0.020080569;-0.015223823
0.00016079;7.85189E-05;0;0.0000297929;0.010795086;-0.008184154
0.00017326;0.000103387;0;0.0000334089;0.012105308;-0.009177482
0.00019309;0.000104755;0;0.0000363961;0.013187665;-0.009998057
0.000191783;0.000126194;0;0.0000371822;0.013472495;-0.010213997
0.000171229;9.10195E-05;0;0.0000361602;0.013102215;-0.009933274
0.00013948;7.04017E-05;0;0.0000251549;0.009114585;-0.006910104
0.000121506;7.82872E-05;0;0.0000268057;0.009712729;-0.007363579
9.89204E-05;6.20725E-05;0;0.0000248405;0.009000652;-0.006823728
0.00015403;0.000126207;0;0.0000407196;0.014754234;-0.011185731
7.68527E-05;4.67511E-05;0;0.0000183159;0.006636557;-0.005031419
0.000166344;0.000122718;0;0.0000386757;0.014013674;-0.010624285
9.19197E-05;7.98676E-05;0;0.0000225608;0.008174643;-0.006197499
0.00010972;9.54128E-05;0;0.0000267271;0.009684246;-0.007341985
7.1674E-05;5.44435E-05;0;0.0000183946;0.00666504;-0.005053013
8.55841E-05;6.6971E-05;0;0.0000212245;0.007690431;-0.0058304
8.26509E-05;8.60712E-05;0;0.0000242116;0.008772788;-0.006650975
0.00016543;0.00012179;0;0.0000400907;0.014526369;-0.011012978
0.000107713;8.36171E-05;0;0.0000279063;0.010111492;-0.007665896
7.2223E-05;7.68237E-05;0;0.0000236614;0.008573406;-0.006499816
0.000106728;7.4341E-05;0;0.0000274346;0.009940594;-0.007536332
4.55806E-05;4.94448E-05;0;0.0000178443;0.006465658;-0.004901855
0.000120993;0.000148722;0;0.000042449;0.015380862;-0.0116608
9.06524E-05;0.000126203;0;0.0000367891;0.01333008;-0.010106027
